description,label,
Trainer και με Bachelor κιολας. Επεισες.,1,
Εγκρινω γλυκιά μου 💪💪🌹🌹🌹🤘,0,
🙌🔥πάντα,1,
❤️🔥,1,
👏👏👏,0,
Κορμάρα,1,
💪💪,1,
👏👏👏,0,
Μωρό μου εσυ,1,
ΘΕΑΡΑ,1,
🔥,1,
😊😊😊🍄🍄💕💕,0,
❤️,1,
🔥❤️😍,0,
🔥🔥🔥🔥,0,
Pretty woman 🔥❤️🔥,0,
❤️🔥🔥🔥❤️,0,
❤️🙌,1,
Πολύ ωραία γυναίκα 🔥❤️😍,0,
Love you☺️,1,
❤️❤️❤️❤️❤️❤️,0,
😮,1,
Φωτια εισαι❤️,1,
❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,0,
😮😮😮,0,
Επιτελουυυυς!! That’s my girl 😍,1,
@peny_agorastou ❤️,1,
Πανέμορφη κοπέλα.,1,
😍😍,1,
❤️😍👏,0,
🙌❤️,1,
@peny_agorastou wow ❤️ ✨,0,
❤️❤️,1,
👏,1,
😍,1,
💘💕🔝🔥🔥🔥,0,
🤢🤢🤢🤮🤮🤮🤮🤮🤢,0,
ΑΙΣΧΟΣ 😡 ΑΙΣΧΟΣ 😡 ΑΙΣΧΟΣ 😡😡😡 ΑΔΩΝΙ 😡😡😡😡,0,
Να τους χαιρόμαστε,1,
Πόσο ακόμα θα ανεχτούμαι αυτό τον ολετήρα της υγείας;,1,
Τα δικά μας τα λεφτά ρε ξεφτ€ς;;;;,0,
Χαρατσονουν τον κοσμακη Μισθωτούς και Συνταξιούχους  και όπου γουστάρουν  σε κολλητούς και φίλους διαγράφουν.Αυτη είναι η Κυβέρνηση των ΑΧΡΗΣΤΩΝ ΑΡΙΣΤΩΝ . ΕΙΝΑΙ ΜΙΑ ΕΙΣΠΡΑΚΤΙΚΗ ΕΤΑΙΡΕΊΑ- ΜΙΑ ΕΓΚΛΗΜΑΤΙΚΉ ΟΡΓΆΝΩΣΗ,1,
"Θα έρθει η ώρα που θα τα πληρώσετε, μια του κλέφτη, δύο του κλέφτη, τρεις και η κακή του λέει ο λαός ξεφτίλα μπουμπούκο!",1,
Έπαιξε το ρόλο του. Παει χαλαρά σπιτάκι του θα βάλουν άλλον να κάνει τα ίδια και χειρότερα…,1,
😢😢😢😢👏👏👏❤️❤️❤️❤️,0,
Που είναι οι επιστήμονες και οι νομικοί.... ??? Τόσοι άξιοι άνθρωποι που είναι❓ μην αφήνετε την σπείρα μητσοτάκη να παίζει την πίστη μας τα πιστεύω μας και την αξιοπρέπεια μας,0,
😂😂😂😂 Αληταράδες!!!! Τελειώσατε!!!! Που είναι τα κουνάβια σας τώρα;;;;,0,
Έχουν πιάσει τον κλέφτη πάνω στην ληστεία και προσπαθεί να αποδείξει το αντίθετο . Έλεος πια. Στο μπουντρούμι να σαπίσουν,1,
Μόνο ο Μητσοτάκης και το συνάφι του το πιστεύει αυτό. Αύριο βέβαια θα πιστεύει κάτι άλλο... όπου φυσάει ο άνεμος,1,
👏👏👏👏👏❤️,0,
ΚΟΥΝΆΒΙΑ ΑΡΙΣΤΕΡΆ,1,
🪳🪳🪳🪳🪳🪳🪳🪳🪳🪳🪳🪳🪳🪳🪳🪳🪳🪳🐷🐷🐷🐷🐷🐷🐷🐷🐷😜😋😝😜😋😝😜😋😝,0,
"Για ψευδή άρση ασυλίας,για 57+ δολοφονίες ανασχηματισμός.... Σιχαματα!",1,
🤣🤣🤣🤣🤣πόσο γελιοι μπορεί να γίνουν,0,
Όλοι οι υπόλοιποι από ηθική..... σκίζουν,1,
Όπως  του Τριαντοπουλου και της λοιπές συμμορίας,1,
Ποτέ θα κάνετε άρση ασυλίας του κυρίου Καραμανλή για την δολοφονία των Τεμπων ????😡😡,1,
❤️❤️,1,
😜😋😝😜😋😝😜😋😝🐖🐷🐖🐷🐖🐷🐖🐷🐷😜😋😝😜😋😝😜😋😝,0,
Το ai είναι χειρότερο από τα πυρηνικά αλλά κανένας δεν ασχολείται με αυτό το πράγμα ...αν ενσωματώσουν τα όπλα μαζικής καταστροφής με την τεχνίτη νοημοσύνη δεν θα πάμε σε 3 παγκόσμιο θα σβήσουμε από την ύπαρξη του χάρτη,1,
Αφού έφτιαξες την οικ.σου σκάτα θα φτιάξεις κ την Ελλάδα εσύ!!!,1,
Όλγα και ξερό ψωμί,1,
Η Ελλάδα είναι ο βόθρος της Ευρώπης...δυστυχώς...Ούτε ξέρεις τι λες ούτε τι συμβαίνει στη χώρα 😢,1,
Σκουπιδιάρα,1,
😂😂😂😂😂άρες μάρες κουκουναρες.,0,
Ρυθμίστε πρώτα το  κυκλοφοριακό,1,
🤮🤡💩😋😝😜🤮🤡💩😋😝😜,0,
"Μην μου πείτε ότι τελικά τα τρένα δεν είναι ασφαλή? Αφού ο άλλος διασφαλιζε την ασφάλεια.... βέβαια ήταν πριν την δολοφονία αυτό. Αλλά μάλλον μετά κάτι ΑΛΑΞΕ?  Επίσης θα  ετοιμάσετε ξανά εγκαίνια με τέντα για την τηλεδοιηκηση όπως ήταν να κάνει ο Μητσοτάκης Αλλά τον πρόλαβαν τα #τέμπη ? Η θα υπάρχει κανονική αίθουσα και όργανα σύγχρονα?  Α! Και άμα δεν είναι κανονική #τηλεδιοίκηση ενημερώστε τους υπαλλήλους να μην πούνε ξανά ότι ""αυτό δεν είναι τηλεδοιηκηση "" 😂😂😂",0,
Είσαι τέρμα καραγκιόζηςςςς και ηλιθιοςςςς!! Τίποτα δεν θα υλοποιηθεί καμία εμπιστοσύνη δεν θα αποκατασταθειιιι.... Ντροπή σου μαλακά μπήκες και εσύ από μικρός στον κομματικό σωλήνα... Ακόμα ένα πιόνι του συστήματος..,0,
😂😂😂Αντε ρε ...πατάτζες,0,
Ο φόρος στα καύσιμα όλα καλά?,1,
Αυτό το βίντεο από μόνο του είναι η μεγαλύτερη απόδειξη και ομολογία πως και η Κυβέρνηση σας μέσω του Καραμανλή έλεγε ψέματα στον ελληνικό λαό πως διασφάλισε την ασφάλεια... είναι ντροπή και ντρέπομαι....,1,
😂😂😂,0,
ΑΝΕΠΑΓΓΕΛΤΟΙ ΤΕΜΠΕΛΑΡΑΔΕΣ ΚΟΠΡΌΣΚΥΛΑ ΚΟΠΡΙΤΕΣ όλοι τους αυτοί που Κυβερνούν την ΧΏΡΑ,1,
ΟΛΑ πάνε καλά ΟΛΑ εκτός από ΟΛΑ ! 😂😂😂😂,0,
🪳🪳🪳🪳🪳🪳🪳🪳🪳🪲🪲🪲🪲🪲🪲🪲🪲🪰🪰🪰🪰😜😋😝,0,
Το παιχνίδι τ Κυβέρνησης?,1,
Η Γαμημένη οικογένεια!! Δεν προκειται νά φύγουν ποτέ!! Εχουν τους βλακες που τουςψηφιζουν!+,1,
Παντού  είναι  χωμενη... η Αγία Οικογένεια,1,
Από παντού βρωμαει,1,
😡😡😡😡🥵🥵🥵🤮🤮🤮,0,
Η χειρότερη οικογένεια που πέρασε ποτέ από τη χώρα,1,
Φαίνεται αν λέει ψέματα από τις κινήσεις του προσώπου του.,1,
What the actual fuck,1,
"Σου σκοτώνουν τα παιδιά στα τραίνα για κέρδη της Hellenic Train, σου τα κάνουν πειραματόζωα και εμπορευματοποιούν το γενετικό τους υλικό για κέρδη της RealGenix...Ε ΣΤΟ ΤΕΛΟΣ ΠΟΥΛΑ ΤΑ ΠΑΙΔΙΑ ΣΟΥ ΑΦΟΥ ΤΟΣΟ ΓΟΥΣΤΑΡΕΙΣ ΤΗΝ ΝΕΑ ΔΗΜΟΚΡΑΤΊΑ ΡΕ ΈΛΛΗΝΑΡΑ",1,
"Άντε ρε ,θέλατε Μητσοτάκη,🤬🤬🤬",0,
Φατε ΝΔ μεχρι να σβησει ο ηλιος.,1,
Σάπιος ως τι μεδουλι,1,
Βάλτε τον μέσα το τρελό είναι Κ πιλότος ο  ψυχακιας,0,
"Κρίμα, από τη ψυχολογίες μπορεί να κρέμεται ο λαός",1,
Και σ αυτους ανωμαλία???,1,
Ψυχοπαθείς μαλάκες ΠΑΝΤΟΥ,1,
ND needs to go back to roots,1,
"Επειδή τυγχάνει να σας πήρε χαμπάρι όλος ο κόσμος,,,, βλέπω η ΝΔ να κάνει καμιά 5 κόμματα,, και όλα αυτά μαζί στις εκλογές να στηρίξουν τον Γκαντέμη ή τον Μπουμπούκο!! Προσέξτε τα κόμματα που βγαίνουν από την κοιλιά της Γαλάζιας Παράταξης!!! Συμφωνώ με το πρώτο σχόλιο του κυρίου Παναγιώτη!!",1,
Όλη η ΝΔ να πέσει για πάντα 😡😡😡😡,0,
Πώς γίνεται να είσαι πάντα ο προβληματικός; Το έχεις σκεφτεί;,1,
εγω λεω να πατε να γαμηθειτε ολοι μέσα στην βουλή ολα τα κόμματα,1,
Να ζεις με αυτές,1,
αποκρουστική ύπαρξη,1,
Να χαθείς 🤮,1,
"@nkerameus είστε σοβαρή? Μιλάτε για μια άλλη Ελλάδα έχετε συνειδητοποιήσει ότι η ""αύξηση"" του μισθού δεν είναι ανάλογη των άμεσων έμμεσων φόρων έχετε συνειδητοποιήσει ότι οι κρατήσεις μας δεν είναι διόλου ανταποδοτικές (ανύπαρκτη υγεία σε κάθε επίπεδο πενιχρή σύνταξη δείτε πόσοι συνταξιούχοι φυτοζωουν κλπ) είστε μια απόλυτα αποτυχημένη",0,
🪳🪳🪳🪳🪳🪳🪳🪳🪳🪳🪳🪳🪳🪳🪳🪳🪳🪳🪳🪳🪳🪳🪳🪳🪳🪳🪳🪳🪳🪳🪳🪳🪳🪳🪳🪳😝😋😜😝😋😜😝😋😜,0,
Krebs,1,
Κρατήστε γερά 👊 απέναντι σε κάθε αδίστακτο σκουπιδαριό που με θράσος επικαλείται την τιμή & την υπόληψη.,1,
👏👏,1,
✊✊✊✊,0,
"Γληγορρρ Ε γληγορρρ,μα'κους μαναμ;;;",1,
@ellada24gr  @realgrgreece @protothema.gr Ξεφτιλες,0,
🔥,1,
Εν τω μεταξύ ο αρχηγός της ΕΛΑΣ ήταν υποψήφιος δήμαρχος Ηρακλείου στις τελευταίες δημοτικές εκλογές .,1,
👏👏👏,0,
"Εδώ δεν δίστασαν να τραβήξουν τα πιστόλια να εκτελέσουν οικογενειάρχες, και θα δίσταζε ο φονιάς Παιδεραστής Δημητριάδης να πει ψέματα....😂😂😂😂😂 Ρε η Μαφία έχει ηθικούς κανόνες.. Αυτοί δεν έχουνε τίποτα ίσιο....😂😂",0,
👏👏👏👏,0,
Οξω,1,
Ανδρεας Παπανδρέου...που ειναι;να δει την κατάντια;,1,
ΑΛΗΤΑΡΑΣ,1,
Βρωμιάρη,1,
🐷👎💀🐷👎💀🐷👎💀🐷👎💀🐷👎💀🐷👎💀,0,
😢😢😢,0,
🙏,1,
😢😢😢,0,
now tell me what are you struggling with today...,1,
Omg,1,
40 ευρώ παίρνω την μέρα,1,
Τα καλύτερα προγνωστικά στοιχήματος υ,1,
Νταξει παίρνει το μεροκάματο μου σε ένα λεπτό 🥲,1,
Δηλαδή κάθε 30 λεπτά μπορεί να παίρνει καινούριο αμάξι,1,
3000 ευρώ το λεπτό εγώ βγάζω τόσα σε 2 χρόνια,1,
Του χρόνου η μπάλα θα είναι δική του,1,
21?... τι 21?,1,
Το 5 στο εξοχικό.... Έρχεται!,1,
Μόνο εμείς μπορούμε,1,
Είναι αλητικη η μόνη αγάπη που έχει 🔴🔴🔥,0,
Μέχρι πόσο ανανέωσε;,1,
Ανανέωσαν τον Σαλαχ πριν την μεγάλη κλοπή αυτοκινήτου 6,1,
President Trump is the best negotiator 🙌,1,
Είναι τρελός για δέσιμο πρέπει να ενωθούν όλα τα κράτη μαζί και να αγνοήσουν την Αμερική παντελώς,1,
😮,1,
Είναι προκαταρκτικά γιατί θέλουν να σε γαμησουν..😆,1,
Το κατέγραφα αναφανδόν πριν των εκλογών στις ΗΠΑ...Ο άνθρωπος αυτός είναι ΤΡΕΛΟΣ ...διαταραγμένη προσωπικότητα... ΑΝΕΚΑΘΕΝ υπηρξε τέτοιος . Απρόβλεπτος ...που αλλάζει 10 αποφάσεις σε κλάσματα δευτερολέπτου...Δεν έχει σωας τας φρένας...Θα έχουμε σαφώς πρόβλημα με αυτόν τον καθυστερημένο ...Αλλά εύχομαι να δεινοπαθησουν πρωτίστως οι Αμερικανοί πολιτες.,1,
Ορίστε !! Και καθονται μερικοί και ασχολούνται με το καμινετο του Λακαφώση και με την Καρυ μπράτσο !! Εδώ καιγόμαστε με τουτον εδώ και τρωγόμαστε μεταξύ μας !! Το ξυλολιο το βλακολιο το ηλιθιολιο !! Ήρθε ο Τραμπολιο και μας χορεύει στο ταψί !! Αντί να συνεργαστούν όλοι μαζί να σώσουμε ότι σώζεται,1,
Ντροπή,1,
Παλιό μαλακα !!!!,0,
Εχεις😉,1,
Με το ζόρι δεν μπορείς να επιβάλεις τον ΠΑΟΚ κάτι που δεν είναι. Ο ΠΑΟΚ είναι η τέταρτη αθλητική δύναμη στην Ελλάδα και αυτό είναι.,1,
Γράψε Ολυμπιακός fans ρε γατακι,1,
😂😂😂😂😂😂😂,0,
Μπήκα και έβγαλε την μαχη στο φαράγγι του χελμ..,1,
Τώρα το θυμήθηκαν όταν μας έκοβαν τα πάντα πού ήταν αυτοί,1,
Ουστ σκουπιδια,1,
Για γέλια...... ουστ,1,
😂😂😂😂😂😂😂,0,
Αει μαζωχτειτε ρε μπας και δουλέψει κανένας..... συνδικαλες🤡,1,
Πεθανε ο τραγουδιστής,1,
Καιρος να φύγετε,1,
Ρε ουστ βλαχαδερο,1,
Αμα βλεπω γυναικες μετατουαζ λες ειναι φυλακοβιες μουρχεται αναγουλα....,1,
Να αναρτήσετε το άρθρο για το λαϊκό νοσοκομείο . Περάσαμε τα ίδια ακριβώς !,1,
Έχετε παροξυσμό κατά Τραμπ εκεί στο σκαι τελικά αλλά Έχετε πλάκα 😂,1,
Θα πέσει στο κεφάλι σου 😮,1,
Κι εμείς το ίδιο περιμένουμε Εβάν.,1,
Παιδιά να είμαστε ειλικρινείς πλέον στο μπάσκετ π Ολυμπιακός και ο Παναθηναϊκός έχουν ρίξει πολύ την ατμόσφαιρα,1,
😂😂😂😂😂,0,
Θα του δείξουμε κάνα βίντεο με μονακο 2022 με μπαρτσα 2015...,1,
😂😂😂😂😂,0,
Γιούλ μπρινερ φαπιδι όπως στο κύπελλο ξέρεις εσυ,1,
Το ευχάριστο νέο της ημέρας,1,
Καλύτερα να κλείσουν επιτέλους,1,
Στα @@ μας για την αμερικη🙌,0,
"Ναι που φτάνει στις ΗΠΑ, όχι Ευρώπη",1,
Όλων! Όμως,1,
Η οών των δημοσίων υπαλλήλων?,1,
Μπούρδες ν έχουμε ν ασχολούμαστε  γιατί δεν ζητά κσι των σταθμάρχων τα πτυχία!,1,
Αι σιχτιρ,1,
😂😂😂😂😂😂,0,
"Εθνικός καραγκιόζης 🤢🤮🤮🤢🤮
Σε φτύνουμε δεν βρέχει 🤢🤮🤢🤮🤢🤮",0,
Ναι μαλακά θα κερδίσει τα τέτοια σας.... Ξεφτιλισμενεεεεε.Καμια πραγματικότητα δεν είναι... Περίπου στο 70% η μεγάλη καινοτομία....,1,
Νούμερο!,1,
Ο εθνικός κοπριτης !! Έχεις και την ποιο σπαστική φωνή που υπάρχει σε ζωντανό!!,1,
Εθνικός τενεκές βρωμιάρης ελεεινός τραχανοπλιαγιάς τρισσάθλιος!!!!!🤮🤮🤮🤮🤮,0,
🤡🤡🤡🤡🤡,0,
Εσύ έχεις το myμαλακιαστονεγκεφαλο app !!,0,
👏👏👏,0,
Ο δολοφόνος της μαφίας Μητσοτάκη,1,
👏👏👏👏,0,
Ότι πιο δυνατό μπράβο κοουτς,1,
Κάποιος φοβάται νμζ,1,
Αυτή η ειρωνεία θα σε φάει....κ η αλαζονεία....αν δεν πάρεις τίποτα θα είσαι ο μεγαλύτερος λουζερ της ιστορίας ταβλαδορε....πάντως κ 1 πρώτη θέση είναι κάτι σημαντικό....,1,
Ενώ τι είπε ο Αταμαν? Τους θέλω στα play off αλλά δυστυχώς δε γίνεται.μια ζωή στη φαπααα☘️☘️,1,
Γιατί φοβάσαι,1,
Με σεβασμό στα μνημεία των προγόνων μας και με τα έσοδα των για την αναστήλωση και διατήρηση και των υπολοίπων αρχαιοτήτων θέλω να πιστεύω!,1,
Με αυτό το ψωλοκρυο και το χλοοτάπητα κάτω σε αυτό το γάμο γήπεδο ποιος να νικήσει,1,
@vasilis_d_13 ΒΑΣΊΛΗ ΝΑ ΠΑΙΞΩ ΓΚΟΛ ΓΚΟΛ? ΝΑΙ ΡΕ ΣΙΓΟΥΡΑΚΙ ΕΊΝΑΙ,0,
Όπως βλέπουμε η μποντο είναι μια καλή ομάδα. Αλλά το γήπεδο είναι αυτό που την σπρώχνει στις επιτυχίες. Όταν οι άλλες ομάδες έρχονται εκεί κάνουν το σταυρό τους. Δεν είναι συνθήκες αυτές για ένα γήπεδο και για μια ευρωπαϊκή ομάδα.,1,
